zip,primary_city,state,timezone,area_codes,country,county
19348,Kennett Square,PA,America/New_York,"302,610,484",US,Chester
19350,Landenberg,PA,America/New_York,"610,484",US,Chester
19351,Lewisville,PA,America/New_York,,US,Chester
19352,Lincoln University,PA,America/New_York,"610,484",US,Chester
19353,Lionville,PA,America/New_York,,US,Chester
19354,Lyndell,PA,America/New_York,610,US,Chester
19355,Malvern,PA,America/New_York,"215,484,610",US,Chester
19357,Mendenhall,PA,America/New_York,302,US,Chester
19358,Modena,PA,America/New_York,,US,Chester
19360,New London,PA,America/New_York,,US,Chester
19362,Nottingham,PA,America/New_York,"717,610",US,Chester
19363,Oxford,PA,America/New_York,"610,717,484",US,Chester
19365,Parkesburg,PA,America/New_York,"484,610,717",US,Chester
19366,Pocopson,PA,America/New_York,,US,Chester
19367,Pomeroy,PA,America/New_York,,US,Chester
19369,Sadsburyville,PA,America/New_York,,US,Chester
19371,Suplee,PA,America/New_York,,US,Chester
19372,Thorndale,PA,America/New_York,"610,484",US,Chester
19373,Thornton,PA,America/New_York,"610,484",US,Delaware
19374,Toughkenamon,PA,America/New_York,"610,484",US,Chester
19375,Unionville,PA,America/New_York,610,US,Chester
19376,Wagontown,PA,America/New_York,,US,Chester
19380,West Chester,PA,America/New_York,"484,610",US,Chester
19381,West Chester,PA,America/New_York,484,US,Chester
19382,West Chester,PA,America/New_York,"610,484",US,Chester
19383,West Chester,PA,America/New_York,484,US,Chester
19388,West Chester,PA,America/New_York,484,US,Chester
19390,West Grove,PA,America/New_York,"610,484",US,Chester
19395,Westtown,PA,America/New_York,,US,Chester
19397,Southeastern,PA,America/New_York,484,US,Chester
19398,Southeastern,PA,America/New_York,484,US,Chester
19399,Southeastern,PA,America/New_York,484,US,Chester
19401,Norristown,PA,America/New_York,"484,610,215",US,Montgomery
19403,Norristown,PA,America/New_York,"484,610",US,Montgomery
19404,Norristown,PA,America/New_York,"610,484",US,Montgomery
19405,Bridgeport,PA,America/New_York,"484,610,267",US,Montgomery
19406,King Of Prussia,PA,America/New_York,"484,610,215,267",US,Montgomery
19407,Audubon,PA,America/New_York,,US,Montgomery
19408,Eagleville,PA,America/New_York,484,US,Montgomery
19409,Fairview Village,PA,America/New_York,,US,Montgomery
19415,Eagleville,PA,America/New_York,610,US,Montgomery
19420,Arcola,PA,America/New_York,,US,Montgomery
19421,Birchrunville,PA,America/New_York,610,US,Montgomery
19422,Blue Bell,PA,America/New_York,"215,267,484,610",US,Montgomery
19423,Cedars,PA,America/New_York,610,US,Montgomery
19424,Blue Bell,PA,America/New_York,215,US,Montgomery
19425,Chester Springs,PA,America/New_York,"610,484",US,Chester
19426,Collegeville,PA,America/New_York,"610,484",US,Montgomery
19428,Conshohocken,PA,America/New_York,"484,610,215",US,Montgomery
19429,Conshohocken,PA,America/New_York,484,US,Montgomery
19430,Creamery,PA,America/New_York,,US,Montgomery
19432,Devault,PA,America/New_York,,US,Montgomery
19435,Frederick,PA,America/New_York,610,US,Montgomery
19436,Gwynedd,PA,America/New_York,"215,267",US,Montgomery
19437,Gwynedd Valley,PA,America/New_York,215,US,Montgomery
19438,Harleysville,PA,America/New_York,"215,610,267",US,Montgomery
19440,Hatfield,PA,America/New_York,"267,610,215",US,Montgomery
19441,Harleysville,PA,America/New_York,215,US,Montgomery
19442,Kimberton,PA,America/New_York,610,US,Chester
19443,Kulpsville,PA,America/New_York,,US,Chester
19444,Lafayette Hill,PA,America/New_York,"610,215,484",US,Montgomery
19446,Lansdale,PA,America/New_York,"215,267,610",US,Montgomery
19450,Lederach,PA,America/New_York,215,US,Montgomery
19451,Mainland,PA,America/New_York,,US,Montgomery
19453,Mont Clare,PA,America/New_York,"610,484",US,Montgomery
19454,North Wales,PA,America/New_York,"267,610,215",US,Montgomery
19455,North Wales,PA,America/New_York,215,US,Montgomery
19456,Oaks,PA,America/New_York,610,US,Montgomery
19457,Parker Ford,PA,America/New_York,610,US,Chester
19460,Phoenixville,PA,America/New_York,"484,610,215",US,Chester
19462,Plymouth Meeting,PA,America/New_York,"610,215,484,412",US,Montgomery
19464,Pottstown,PA,America/New_York,"484,610",US,Montgomery
19465,Pottstown,PA,America/New_York,"610,484",US,Chester
19468,Royersford,PA,America/New_York,"267,610,215,484",US,Montgomery
19470,Saint Peters,PA,America/New_York,610,US,Montgomery
19472,Sassamansville,PA,America/New_York,610,US,Montgomery
19473,Schwenksville,PA,America/New_York,"610,484",US,Montgomery
19474,Skippack,PA,America/New_York,610,US,Montgomery
19475,Spring City,PA,America/New_York,610,US,Chester
19477,Spring House,PA,America/New_York,"215,267",US,Montgomery
19478,Spring Mount,PA,America/New_York,610,US,Montgomery
19480,Uwchland,PA,America/New_York,610,US,Montgomery
19481,Valley Forge,PA,America/New_York,610,US,Montgomery
19482,Valley Forge,PA,America/New_York,610,US,Montgomery
19483,Valley Forge,PA,America/New_York,484,US,Montgomery
19484,Valley Forge,PA,America/New_York,484,US,Montgomery
19485,Valley Forge,PA,America/New_York,484,US,Montgomery
19486,West Point,PA,America/New_York,"610,215",US,Montgomery
19487,King Of Prussia,PA,America/New_York,484,US,Montgomery
19488,Norristown,PA,America/New_York,484,US,Montgomery
19489,Norristown,PA,America/New_York,484,US,Montgomery
19490,Worcester,PA,America/New_York,610,US,Montgomery
19492,Zieglerville,PA,America/New_York,610,US,Montgomery
19493,Valley Forge,PA,America/New_York,484,US,Montgomery
19494,Valley Forge,PA,America/New_York,484,US,Montgomery
19495,Valley Forge,PA,America/New_York,484,US,Montgomery
19496,Valley Forge,PA,America/New_York,484,US,Montgomery
19501,Adamstown,PA,America/New_York,717,US,Lancaster
19503,Bally,PA,America/New_York,610,US,Berks
19504,Barto,PA,America/New_York,610,US,Berks
19505,Bechtelsville,PA,America/New_York,610,US,Berks
19506,Bernville,PA,America/New_York,"610,717",US,Berks
19507,Bethel,PA,America/New_York,"717,610",US,Berks
19508,Birdsboro,PA,America/New_York,610,US,Berks
19510,Blandon,PA,America/New_York,610,US,Berks
19511,Bowers,PA,America/New_York,610,US,Berks
19512,Boyertown,PA,America/New_York,610,US,Berks
19516,Centerport,PA,America/New_York,610,US,Berks
19518,Douglassville,PA,America/New_York,"610,484",US,Berks
19519,Earlville,PA,America/New_York,610,US,Berks
19520,Elverson,PA,America/New_York,610,US,Chester
19522,Fleetwood,PA,America/New_York,"610,484",US,Berks
19523,Geigertown,PA,America/New_York,610,US,Berks
19525,Gilbertsville,PA,America/New_York,"215,610,484",US,Montgomery
19526,Hamburg,PA,America/New_York,"484,610",US,Berks
19529,Kempton,PA,America/New_York,610,US,Berks
19530,Kutztown,PA,America/New_York,"610,484",US,Berks
19533,Leesport,PA,America/New_York,"215,610,484",US,Berks
19534,Lenhartsville,PA,America/New_York,"610,484",US,Berks
19535,Limekiln,PA,America/New_York,610,US,Berks
19536,Lyon Station,PA,America/New_York,610,US,Berks
19538,Maxatawny,PA,America/New_York,610,US,Berks
19539,Mertztown,PA,America/New_York,610,US,Berks
19540,Mohnton,PA,America/New_York,"610,717",US,Berks
19541,Mohrsville,PA,America/New_York,610,US,Berks
19542,Monocacy Station,PA,America/New_York,610,US,Berks
19543,Morgantown,PA,America/New_York,610,US,Berks
19544,Mount Aetna,PA,America/New_York,717,US,Berks
19545,New Berlinville,PA,America/New_York,610,US,Berks
19547,Oley,PA,America/New_York,610,US,Berks
19548,Pine Forge,PA,America/New_York,,US,Berks
19549,Port Clinton,PA,America/New_York,"484,610",US,Schuylkill
19550,Rehrersburg,PA,America/New_York,717,US,Berks
19551,Robesonia,PA,America/New_York,610,US,Berks
19554,Shartlesville,PA,America/New_York,610,US,Berks
19555,Shoemakersville,PA,America/New_York,"610,484",US,Berks
19559,Strausstown,PA,America/New_York,610,US,Berks
19560,Temple,PA,America/New_York,"610,215",US,Berks
19562,Topton,PA,America/New_York,610,US,Berks
19564,Virginville,PA,America/New_York,,US,Berks
19565,Wernersville,PA,America/New_York,610,US,Berks
19567,Womelsdorf,PA,America/New_York,"610,717",US,Berks
19601,Reading,PA,America/New_York,"610,484",US,Berks
19602,Reading,PA,America/New_York,"484,610",US,Berks
19603,Reading,PA,America/New_York,"484,215,610",US,Berks
19604,Reading,PA,America/New_York,610,US,Berks
19605,Reading,PA,America/New_York,"610,484",US,Berks
19606,Reading,PA,America/New_York,610,US,Berks
19607,Reading,PA,America/New_York,"215,610",US,Berks
19608,Reading,PA,America/New_York,"610,484",US,Berks
19609,Reading,PA,America/New_York,610,US,Berks
19610,Reading,PA,America/New_York,"484,610",US,Berks
19611,Reading,PA,America/New_York,"610,484",US,Berks
19612,Reading,PA,America/New_York,484,US,Berks
19640,Reading,PA,America/New_York,484,US,Berks
19701,Bear,DE,America/New_York,302,US,New Castle
19702,Newark,DE,America/New_York,302,US,New Castle
19703,Claymont,DE,America/New_York,302,US,New Castle
19706,Delaware City,DE,America/New_York,302,US,New Castle
19707,Hockessin,DE,America/New_York,302,US,New Castle
19708,Kirkwood,DE,America/New_York,302,US,New Castle
19709,Middletown,DE,America/New_York,302,US,New Castle
19710,Montchanin,DE,America/New_York,302,US,New Castle
19711,Newark,DE,America/New_York,302,US,New Castle
19712,Newark,DE,America/New_York,302,US,New Castle
19713,Newark,DE,America/New_York,302,US,New Castle
19714,Newark,DE,America/New_York,302,US,New Castle
19715,Newark,DE,America/New_York,302,US,New Castle
19716,Newark,DE,America/New_York,302,US,New Castle
19717,Newark,DE,America/New_York,302,US,New Castle
19718,Newark,DE,America/New_York,302,US,New Castle
19720,New Castle,DE,America/New_York,302,US,New Castle
19721,New Castle,DE,America/New_York,302,US,New Castle
19725,Newark,DE,America/New_York,302,US,New Castle
19726,Newark,DE,America/New_York,302,US,New Castle
19730,Odessa,DE,America/New_York,302,US,New Castle
19731,Port Penn,DE,America/New_York,302,US,New Castle
19732,Rockland,DE,America/New_York,302,US,New Castle
19733,Saint Georges,DE,America/New_York,302,US,New Castle
19734,Townsend,DE,America/New_York,302,US,New Castle
19735,Winterthur,DE,America/New_York,302,US,New Castle
19736,Yorklyn,DE,America/New_York,302,US,New Castle
19801,Wilmington,DE,America/New_York,302,US,New Castle
19802,Wilmington,DE,America/New_York,302,US,New Castle
19803,Wilmington,DE,America/New_York,302,US,New Castle
19804,Wilmington,DE,America/New_York,302,US,New Castle
19805,Wilmington,DE,America/New_York,302,US,New Castle
19806,Wilmington,DE,America/New_York,302,US,New Castle
19807,Wilmington,DE,America/New_York,302,US,New Castle
19808,Wilmington,DE,America/New_York,302,US,New Castle
19809,Wilmington,DE,America/New_York,302,US,New Castle
19810,Wilmington,DE,America/New_York,302,US,New Castle
19850,Wilmington,DE,America/New_York,302,US,New Castle
19880,Wilmington,DE,America/New_York,302,US,New Castle
19884,Wilmington,DE,America/New_York,302,US,New Castle
19885,Wilmington,DE,America/New_York,302,US,New Castle
19886,Wilmington,DE,America/New_York,302,US,New Castle
19887,Wilmington,DE,America/New_York,302,US,New Castle
19889,Wilmington,DE,America/New_York,302,US,New Castle
19890,Wilmington,DE,America/New_York,302,US,New Castle
19891,Wilmington,DE,America/New_York,302,US,New Castle
19892,Wilmington,DE,America/New_York,302,US,New Castle
19893,Wilmington,DE,America/New_York,302,US,New Castle
19894,Wilmington,DE,America/New_York,302,US,New Castle
19895,Wilmington,DE,America/New_York,302,US,New Castle
19896,Wilmington,DE,America/New_York,302,US,New Castle
19897,Wilmington,DE,America/New_York,302,US,New Castle
19898,Wilmington,DE,America/New_York,302,US,New Castle
19899,Wilmington,DE,America/New_York,302,US,New Castle
19901,Dover,DE,America/New_York,302,US,Kent
19902,Dover Afb,DE,America/New_York,302,US,Kent
19903,Dover,DE,America/New_York,302,US,Kent
19904,Dover,DE,America/New_York,302,US,Kent
19905,Dover,DE,America/New_York,302,US,Kent
19906,Dover,DE,America/New_York,302,US,Kent
19930,Bethany Beach,DE,America/New_York,302,US,Sussex
19931,Bethel,DE,America/New_York,302,US,Sussex
19933,Bridgeville,DE,America/New_York,302,US,Sussex
19934,Camden Wyoming,DE,America/New_York,302,US,Kent
19936,Cheswold,DE,America/New_York,302,US,Kent
19938,Clayton,DE,America/New_York,302,US,Kent
19939,Dagsboro,DE,America/New_York,302,US,Sussex
19940,Delmar,DE,America/New_York,302,US,Sussex
19941,Ellendale,DE,America/New_York,302,US,Sussex
19943,Felton,DE,America/New_York,302,US,Kent
19944,Fenwick Island,DE,America/New_York,302,US,Sussex
19945,Frankford,DE,America/New_York,302,US,Sussex
19946,Frederica,DE,America/New_York,302,US,Kent
19947,Georgetown,DE,America/New_York,302,US,Sussex
19950,Greenwood,DE,America/New_York,302,US,Sussex
19951,Harbeson,DE,America/New_York,302,US,Sussex
19952,Harrington,DE,America/New_York,302,US,Kent
19953,Hartly,DE,America/New_York,302,US,Kent
19954,Houston,DE,America/New_York,302,US,Kent
19955,Kenton,DE,America/New_York,302,US,Kent
19956,Laurel,DE,America/New_York,302,US,Sussex
19958,Lewes,DE,America/New_York,302,US,Sussex
19960,Lincoln,DE,America/New_York,302,US,Sussex
19961,Little Creek,DE,America/New_York,302,US,Sussex
19962,Magnolia,DE,America/New_York,302,US,Kent
19963,Milford,DE,America/New_York,302,US,Sussex
19964,Marydel,DE,America/New_York,302,US,Kent
19966,Millsboro,DE,America/New_York,302,US,Sussex
19967,Millville,DE,America/New_York,302,US,Sussex
19968,Milton,DE,America/New_York,302,US,Sussex
19969,Nassau,DE,America/New_York,302,US,Sussex
19970,Ocean View,DE,America/New_York,302,US,Sussex
19971,Rehoboth Beach,DE,America/New_York,302,US,Sussex
19973,Seaford,DE,America/New_York,302,US,Sussex
19975,Selbyville,DE,America/New_York,302,US,Sussex
19977,Smyrna,DE,America/New_York,302,US,Kent
19979,Viola,DE,America/New_York,302,US,Kent
19980,Woodside,DE,America/New_York,302,US,Kent
20001,Washington,DC,America/New_York,"202,703",US,District of Columbia
20002,Washington,DC,America/New_York,202,US,District of Columbia
20003,Washington,DC,America/New_York,202,US,District of Columbia
20004,Washington,DC,America/New_York,202,US,District of Columbia
20005,Washington,DC,America/New_York,202,US,District of Columbia
20006,Washington,DC,America/New_York,"202,301",US,District of Columbia
20007,Washington,DC,America/New_York,202,US,District of Columbia
20008,Washington,DC,America/New_York,202,US,District of Columbia
20009,Washington,DC,America/New_York,202,US,District of Columbia
20010,Washington,DC,America/New_York,202,US,District of Columbia
20011,Washington,DC,America/New_York,202,US,District of Columbia
20012,Washington,DC,America/New_York,202,US,District of Columbia
20013,Washington,DC,America/New_York,202,US,District of Columbia
20015,Washington,DC,America/New_York,202,US,District of Columbia
20016,Washington,DC,America/New_York,"202,703",US,District of Columbia
20017,Washington,DC,America/New_York,202,US,District of Columbia
20018,Washington,DC,America/New_York,202,US,District of Columbia
20019,Washington,DC,America/New_York,202,US,District of Columbia
20020,Washington,DC,America/New_York,202,US,District of Columbia
20022,Washington,DC,America/New_York,202,US,District of Columbia
20023,Washington,DC,America/New_York,202,US,District of Columbia
20024,Washington,DC,America/New_York,"202,301",US,District of Columbia
20026,Washington,DC,America/New_York,202,US,District of Columbia
20027,Washington,DC,America/New_York,202,US,District of Columbia
20029,Washington,DC,America/New_York,202,US,District of Columbia
20030,Washington,DC,America/New_York,202,US,District of Columbia
20032,Washington,DC,America/New_York,202,US,District of Columbia
20033,Washington,DC,America/New_York,202,US,District of Columbia
20035,Washington,DC,America/New_York,202,US,District of Columbia
20036,Washington,DC,America/New_York,202,US,District of Columbia
20037,Washington,DC,America/New_York,202,US,District of Columbia
20038,Washington,DC,America/New_York,202,US,District of Columbia
20039,Washington,DC,America/New_York,202,US,District of Columbia
20040,Washington,DC,America/New_York,202,US,District of Columbia
20041,Washington,DC,America/New_York,703,US,District of Columbia
20042,Washington,DC,America/New_York,202,US,District of Columbia
20043,Washington,DC,America/New_York,202,US,District of Columbia
20044,Washington,DC,America/New_York,202,US,District of Columbia
20045,Washington,DC,America/New_York,202,US,District of Columbia
20046,Washington,DC,America/New_York,202,US,District of Columbia
20047,Washington,DC,America/New_York,202,US,District of Columbia
20049,Washington,DC,America/New_York,202,US,District of Columbia
20050,Washington,DC,America/New_York,703,US,District of Columbia
20051,Washington,DC,America/New_York,202,US,District of Columbia
20052,Washington,DC,America/New_York,202,US,District of Columbia
20053,Washington,DC,America/New_York,202,US,District of Columbia
20055,Washington,DC,America/New_York,202,US,District of Columbia
20056,Washington,DC,America/New_York,202,US,District of Columbia
20057,Washington,DC,America/New_York,202,US,District of Columbia
20058,Washington,DC,America/New_York,"202,301",US,District of Columbia
20059,Washington,DC,America/New_York,202,US,District of Columbia
20060,Washington,DC,America/New_York,202,US,District of Columbia
20061,Washington,DC,America/New_York,202,US,District of Columbia
20062,Washington,DC,America/New_York,202,US,District of Columbia
20063,Washington,DC,America/New_York,202,US,District of Columbia
20064,Washington,DC,America/New_York,202,US,District of Columbia
20065,Washington,DC,America/New_York,202,US,District of Columbia
20066,Washington,DC,America/New_York,202,US,District of Columbia
20067,Washington,DC,America/New_York,202,US,District of Columbia
20068,Washington,DC,America/New_York,202,US,District of Columbia
20069,Washington,DC,America/New_York,202,US,District of Columbia
20070,Washington,DC,America/New_York,202,US,District of Columbia
20071,Washington,DC,America/New_York,202,US,District of Columbia
20073,Washington,DC,America/New_York,202,US,District of Columbia
20074,Washington,DC,America/New_York,202,US,District of Columbia
20075,Washington,DC,America/New_York,202,US,District of Columbia
20076,Washington,DC,America/New_York,202,US,District of Columbia
20077,Washington,DC,America/New_York,202,US,District of Columbia
20078,Washington,DC,America/New_York,202,US,District of Columbia
20080,Washington,DC,America/New_York,202,US,District of Columbia
20081,Washington,DC,America/New_York,202,US,District of Columbia
20082,Washington,DC,America/New_York,202,US,District of Columbia
20088,Washington,DC,America/New_York,202,US,District of Columbia
20090,Washington,DC,America/New_York,202,US,District of Columbia
20091,Washington,DC,America/New_York,202,US,District of Columbia
20097,Washington,DC,America/New_York,202,US,District of Columbia
20098,Washington,DC,America/New_York,202,US,District of Columbia
